url,title_mask,pr_group,ref_pattern,prod_file,test_location,source,reviewer
https://github.com/apache/druid/pull/3943,Concurrency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/apache/maven/pull/13,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/everit-org/json-schema/pull/384,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/apache/storm/pull/1673,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/togglz/togglz/pull/339,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/apache/kafka/pull/2389,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/apache/camel/pull/445,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/square/wire/pull/11,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/azkaban/azkaban/pull/1760,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/camunda/camunda-bpm-spring-boot-starter/pull/79,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/apache/attic-apex-core/pull/563,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/apache/skywalking/pull/4995,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/antlr/antlr4/pull/1945,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/704,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/Adobe-Consulting-Services/acs-aem-commons/pull/1088,Dependency,incl_ref_for_test,extract_class_for_override,,https://github.com/Adobe-Consulting-Services/acs-aem-commons/pull/1088/files#diff-ecc3274cc205759605b9f50f62e7253014a15c969c9f56a78c2a0377df5fe6caR37,externally_reviewed_PRs.csv,Reviewer2
https://github.com/Adobe-Consulting-Services/acs-aem-commons/pull/1088,Dependency,incl_ref_for_test,extract_attribute_for_assertion,,https://github.com/Adobe-Consulting-Services/acs-aem-commons/pull/1088/files#diff-2c54f09d862d21aa99adc47d3820bbfa772a5e4c8ac54079fdd518398241bbd5R51,externally_reviewed_PRs.csv,Reviewer2
https://github.com/enonic/xp/pull/4019,Dependency,incl_ref_for_test,extract_class_for_invocation,modules/core/core-content/src/main/java/com/enonic/xp/core/impl/content/ContentOutboundDependenciesIdsResolver.java,modules/core/core-content/src/main/java/com/enonic/xp/core/impl/content/ContentOutboundDependenciesIdsResolver.java,externally_reviewed_PRs.csv,Reviewer2
https://github.com/census-instrumentation/opencensus-java/pull/199,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/apache/commons-text/pull/25,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/apache/kafka/pull/5007,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/jcabi/jcabi-http/pull/83,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/GoogleCloudPlatform/cloud-opensource-java/pull/808,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/jenkinsci/jira-plugin/pull/161,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/jchambers/pushy/pull/599,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/knowm/XChange/pull/988,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/windup/windup/pull/1395,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/pentaho/pentaho-platform-plugin-reporting/pull/384,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/mockito/mockito/pull/983,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/folio-org/okapi/pull/1009,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/folio-org/okapi/pull/828,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/WPIRoboticsProjects/GRIP/pull/52,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/rsksmart/rskj/pull/1330,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/Graylog2/graylog2-server/pull/5589,Dependency,incl_ref_for_test,extract_method_for_override,graylog2-server/src/main/java/org/graylog/plugins/pipelineprocessor/db/RuleService.java,https://github.com/Graylog2/graylog2-server/pull/5589/files#diff-bdda79d493bc69d3a3fb1bed0cb8500fa0c04569287722a0ab423d0b5d8e0bc2R337,externally_reviewed_PRs.csv,Reviewer2
https://github.com/microsoft/appcenter-sdk-android/pull/1351,Dependency,incl_ref_for_test,other,sdk/appcenter-distribute/src/main/java/com/microsoft/appcenter/distribute/Distribute.java,https://github.com/microsoft/appcenter-sdk-android/pull/1351/files#diff-2bf3410a24308f47c09d1ce75f85cd98024c1a5629b786d3be796c3d9aa6717bR603,externally_reviewed_PRs.csv,Reviewer2
https://github.com/apache/maven/pull/123,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/apache/zeppelin/pull/1769,Dependency,incl_ref_for_test,extract_method_for_invocation,zeppelin-interpreter/src/main/java/org/apache/zeppelin/dep/Booter.java,https://github.com/apache/zeppelin/pull/1769/files#diff-7c3fc048b9edf203141d2efae204cc4f747ef713b3ccd83c3185b06e058e4c06R32,externally_reviewed_PRs.csv,Reviewer2
https://github.com/enonic/xp/pull/3979,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/909,Dependency,incl_ref_for_test,extract_attribute_for_assertion,plugins/com.google.cloud.tools.eclipse.appengine.ui/src/com/google/cloud/tools/eclipse/appengine/ui/AppEngineLibrariesSelectorGroup.java,https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/909/files#diff-17ef0b508275ccbafb642dbd103b0c16bcef1a49004eee2f74691e0677243ea5R235,externally_reviewed_PRs.csv,Reviewer2
https://github.com/apache/maven/pull/121,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/SonarSource/sonar-java/pull/1238,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer2
https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/432,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/web3j/web3j/pull/787,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/eclipse/jetty.project/pull/2493,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/grpc/grpc-java/pull/4649,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/Netflix/titus-control-plane/pull/197,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/HaraldWalker/user-agent-utils/pull/78,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/HaraldWalker/user-agent-utils/pull/112,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/yegor256/takes/pull/539,Network,only_ref_for_test,extract_class_for_invocation,src/main/java/org/takes/misc/Socket.java,https://github.com/yegor256/takes/pull/539/files#diff-43465e1cb115125a5bbd685ab728a26e4b73830b39e4d40daf2e471d1f813edfR63,externally_reviewed_PRs.csv,Reviewer3
https://github.com/k9mail/k-9/pull/567,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/commons-app/apps-android-commons/pull/2184,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/dropwizard/dropwizard/pull/2925,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/322,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/spotify/docker-client/pull/306,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/483,Network,incl_ref_for_test,other,com.zsmartsystems.zigbee/src/main/java/com/zsmartsystems/zigbee/ZigBeeNetworkManager.java,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/ConsenSys/tessera/pull/156,Network,incl_ref_for_test,add_constructor_param,nexus-socket/src/main/java/com/github/nexus/socket/SocketServer.java,https://github.com/ConsenSys/tessera/pull/156/files#diff-b0bb1c9c2baff7f822b23cea9ebe8f27630bc5ab4723d2d59ad40e2f4d72d512R61,externally_reviewed_PRs.csv,Reviewer3
https://github.com/WPIRoboticsProjects/GRIP/pull/30,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/geoserver/geoserver/pull/3234,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/eclipse-vertx/vert.x/pull/3107,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/grpc/grpc-java/pull/4345,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/grpc/grpc-java/pull/3969,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/jitsi/ice4j/pull/92,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/rsksmart/rskj/pull/729,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/GoogleCloudPlatform/appengine-plugins-core/pull/520,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/672,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/247,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/ConsenSys/tessera/pull/346,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/3284,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/eclipse/jetty.project/pull/3365,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/jenkinsci/ec2-plugin/pull/447,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/dropwizard/dropwizard/pull/2317,Network,irrelevant,irrelevant,dropwizard-logging/src/test/java/io/dropwizard/logging/TcpServer.java,https://github.com/dropwizard/dropwizard/pull/2317/files#diff-ea9702e608c027f4c9cea4297e63a04b9ab392a4d93f93022905e9f4e57e6f72R30,externally_reviewed_PRs.csv,Reviewer3
https://github.com/linkedin/ambry/pull/1601,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/floodlight/floodlight/pull/60,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/stellar/java-stellar-sdk/pull/202,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/linkedin/ambry/pull/1611,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/square/okhttp/pull/2850,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/confluentinc/ksql/pull/2837,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/square/okhttp/pull/2875,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/zeromq/jzmq/pull/162,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/2402,test,incl_ref_for_test,widen_access_for_invocation,plugins/com.google.cloud.tools.eclipse.projectselector/src/com/google/cloud/tools/eclipse/projectselector/ProjectsProvider.java,https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/2402/files#diff-5f2a09c8023c848cdbb8b04e3ae7a7f51e02ff4d4262e7be24180ed0124f07ceR64,externally_reviewed_PRs.csv,Reviewer3
https://github.com/yegor256/cactoos/pull/701,test,irrelevant,irrelevant,src/main/java/org/cactoos/io/LengthOf.java,https://github.com/yegor256/cactoos/pull/701/files#diff-a2ebfd7e276a523a51507eda58428ebe94551df01ee3ea154b030142c0330709R86,externally_reviewed_PRs.csv,Reviewer3
https://github.com/line/armeria/pull/2152,Singleton,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer3
https://github.com/apache/druid/pull/4293,Singleton,incl_ref_for_test,extract_attribute_for_assertion,extensions-core/lookups-cached-global/src/main/java/io/druid/query/lookup/NamespaceLookupExtractorFactory.java,https://github.com/apache/druid/pull/4293/files#diff-43c79bac60356371b67f5c44af1d3914efb2b35c6b08f2b10bb53791ecba93f6R510,externally_reviewed_PRs.csv,Reviewer1
https://github.com/Netflix/spectator/pull/790,Singleton,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/jenkinsci/script-security-plugin/pull/31,Singleton,irrelevant,irrelevant,src/main/java/org/jenkinsci/plugins/scriptsecurity/sandbox/groovy/SandboxInterceptor.java,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/azkaban/azkaban/pull/1428,Singleton,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/INRIA/spoon/pull/3303,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/STAMP-project/dspot/pull/885,Refactor for test,only_ref_for_test,extract_class_for_invocation,dspot/src/main/java/eu/stamp_project/dspot/DSpot.java,https://github.com/STAMP-project/dspot/pull/885/files#diff-a71dff08d6ff76a022e878bc1d39e675ac57e311402b1e9389767e4399919403R85,externally_reviewed_PRs.csv,Reviewer1
https://github.com/Yakindu/statecharts/pull/1071,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/apache/incubator-heron/pull/1890,Refactor for test,only_ref_for_test,extract_class_for_override,heron/metricscachemgr/src/java/com/twitter/heron/metricscachemgr/metricscache/CacheCore.java,https://github.com/apache/incubator-heron/pull/1890/files#diff-bfe5798fddab9eda61eb4f9fd6517a0071634b13661993407c4312ee462a5232R110,externally_reviewed_PRs.csv,Reviewer1
https://github.com/apache/tika/pull/150,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/bugsnag/bugsnag-android/pull/661,Refactor for test,incl_ref_for_test,add_constructor_param,bugsnag-android-core/src/main/java/com/bugsnag/android/AppData.java,https://github.com/bugsnag/bugsnag-android/pull/661,externally_reviewed_PRs.csv,Reviewer1
https://github.com/confluentinc/ksql/pull/1955,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/graknlabs/grakn/pull/1353,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/graknlabs/grakn/pull/611,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/hazelcast/hazelcast-simulator/pull/1051,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/hbz/oerworldmap/pull/968,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/jaegertracing/jaeger-client-java/pull/187,Refactor for test,incl_ref_for_test,add_constructor_param,closeTimeoutMillis,https://github.com/jaegertracing/jaeger-client-java/pull/187/files#diff-93ab49abcc083e3f3e7d604f9b3482e86be92cd17927bb8f60500dd2c1d2921bR185,externally_reviewed_PRs.csv,Reviewer1
https://github.com/jitsi/jitsi-meet-torture/pull/114,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/k9mail/k-9/pull/536,Refactor for test,incl_ref_for_test,extract_class_for_invocation,plugins/openpgp-api-library/src/org/openintents/openpgp/util/OpenPgpUtils.java,https://github.com/k9mail/k-9/pull/536/files#diff-64c232f36b55b5f6235078f2f86d72d1ca0fe5b83eff7685eb3bb10541511399R48,externally_reviewed_PRs.csv,Reviewer1
https://github.com/microsoft/appcenter-sdk-android/pull/84,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/mockito/mockito/pull/501,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/oracle/weblogic-kubernetes-operator/pull/322,Refactor for test,incl_ref_for_test,extract_method_for_invocation,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/pentaho/pentaho-metaverse/pull/76,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/1739,Refactor for test,only_ref_for_test,extract_method_for_override,extensions/src/org/pentaho/platform/web/http/api/resources/services/FileService.java,https://github.com/pentaho/pentaho-platform/pull/1739/files#diff-f50ad1c5f44512efc150354c947f3e36fa13d9d626963af6fde3fe5e346e25aeR778,externally_reviewed_PRs.csv,Reviewer1
https://github.com/reactor/reactor-core/pull/5,Refactor for test,irrelevant,irrelevant,,https://github.com/reactor/reactor-core/pull/5/files#diff-3b595294e10d97100e232cdc0a109d17d494b3590ea06e464892098e22d988d2R60,externally_reviewed_PRs.csv,Reviewer1
https://github.com/sialcasa/mvvmFX/pull/111,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/tronprotocol/java-tron/pull/33,Refactor for test,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/yegor256/takes/pull/200,Refactor for test,incl_ref_for_test,add_constructor_param,src/main/java/org/takes/facets/auth/social/PsLinkedin.java,https://github.com/yegor256/takes/pull/200/files#diff-61dcbb1cf5c1c91c5e9b3c960bc4ebfd318760feecd9a5968c5f16d8cde7abbbR101,externally_reviewed_PRs.csv,Reviewer1
https://github.com/GoogleCloudPlatform/cloud-opensource-java/pull/1239,Dependency,incl_ref_for_test,widen_access_for_invocation,dependencies/src/main/java/com/google/cloud/tools/opensource/dependencies/RepositoryUtility.java,https://github.com/GoogleCloudPlatform/cloud-opensource-java/pull/1239/files#diff-0f613db5dcb2f683e7f96302575d369f5f409f0bb81c6a24a0872f374d9f076aR38,externally_reviewed_PRs.csv,Reviewer1
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/1677,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/kiegroup/kie-wb-common/pull/397,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/apache/zeppelin/pull/2199,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/craftercms/engine/pull/207,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/SonarSource/sonar-java/pull/535,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/obiba/mica2/pull/235,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/thorntail/thorntail/pull/141,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/floodlight/floodlight/pull/243,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/azkaban/azkaban/pull/1611,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/apache/druid/pull/1079,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/mapstruct/mapstruct/pull/857,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/enonic/xp/pull/6699,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/GoogleCloudPlatform/cloud-opensource-java/pull/1072,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/confluentinc/ksql/pull/3061,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/GoogleContainerTools/jib/pull/780,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/molgenis/molgenis/pull/5503,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/eclipse/birt/pull/174,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/GoogleCloudPlatform/cloud-opensource-java/pull/1191,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/project-sunbird/sunbird-lms-mw/pull/460,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/microsoft/ApplicationInsights-Java/pull/157,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/GoogleCloudPlatform/cloud-opensource-java/pull/494,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/2330,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/quarkusio/quarkus/pull/2617,Dependency,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/ISISComputingGroup/ibex_gui/pull/627,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/rsocket/rsocket-java/pull/638,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/web3j/web3j/pull/784,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/590,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/real-logic/aeron/pull/491,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/oshi/oshi/pull/334,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/apache/flink/pull/1030,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/square/okhttp/pull/1280,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/docker-java/docker-java/pull/550,Network,incl_ref_for_test,extract_method_for_invocation,src/main/java/com/github/dockerjava/api/model/Network.java,https://github.com/docker-java/docker-java/pull/550/files#diff-1083d6b846e93a0ab4e445301c3cac62f8a874e2ab9d82616b4aac26e805191dR58,externally_reviewed_PRs.csv,Reviewer1
https://github.com/census-instrumentation/opencensus-java/pull/296,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/googleapis/google-api-java-client/pull/1637,Network,incl_ref_for_test,extract_class_for_invocation,google-api-client/src/main/java/com/google/api/client/googleapis/apache/v2/GoogleApacheHttpTransport.java,https://github.com/googleapis/google-api-java-client/pull/1637/files#diff-e98aeadf1cd578cb012116cd3f84034ce3197e7961d41e3aff22057f8da4415dR38,externally_reviewed_PRs.csv,Reviewer1
https://github.com/geoserver/geoserver/pull/3270,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/woorea/openstack-java-sdk/pull/213,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/web3j/web3j/pull/1011,Network,incl_ref_for_test,extract_method_for_override,core/src/main/java/org/web3j/protocol/websocket/WebSocketService.java,https://github.com/web3j/web3j/pull/1011/files#diff-11925b8e957d624ea447f6b31e0fb3d84c05178c5548da7a1328f079a7ae4591R125,externally_reviewed_PRs.csv,Reviewer1
https://github.com/telstra/open-kilda/pull/2143,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/HubSpot/Singularity/pull/682,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/obiba/mica2/pull/241,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/zeromq/jzmq/pull/388,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/qos-ch/logback/pull/274,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/geoserver/geoserver/pull/3285,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/square/okhttp/pull/2040,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/ConsenSys/tessera/pull/327,Network,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/JakeWharton/butterknife/pull/237,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/pentaho/pentaho-kettle/pull/865,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/SonarSource/sonar-java/pull/2164,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/apache/zeppelin/pull/3771,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/FortnoxAB/reactive-wizard/pull/58,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/2533,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/SonarSource/sonar-java/pull/750,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/ExpediaDotCom/adaptive-alerting/pull/481,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/eclipse-archived/smarthome/pull/6413,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/microsoft/spring-cloud-azure/pull/60,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/pentaho/pentaho-data-refinery/pull/38,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/traccar/traccar/pull/935,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/ExpediaDotCom/adaptive-alerting/pull/764,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/apache/beam/pull/1941,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/k9mail/k-9/pull/4856,Inject,incl_ref_for_test,add_constructor_param,app/core/src/main/java/com/fsck/k9/controller/MessagingController.java,https://github.com/k9mail/k-9/pull/4856/files#diff-97acc66b57cd50ae9242e82c59cd1c1fe25bee2dd31c845e9df1464cd516ac54R142,externally_reviewed_PRs.csv,Reviewer1
https://github.com/apache/bookkeeper/pull/1393,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
https://github.com/dropwizard/dropwizard/pull/2522,Inject,irrelevant,irrelevant,,,externally_reviewed_PRs.csv,Reviewer1
