url,test_pairs
https://github.com/hibernate/hibernate-ogm/pull/681,1
https://github.com/square/okhttp/pull/5035,1
https://github.com/spotify/heroic/pull/420,1
https://github.com/dCache/dcache/pull/5560,1
https://github.com/PegaSysEng/pantheon/pull/1563,2
https://github.com/apache/kafka/pull/645,2
https://github.com/dhis2/dhis2-core/pull/3003,2
https://github.com/eXist-db/exist/pull/1603,1
https://github.com/apache/zeppelin/pull/3245,1
https://github.com/vojtechhabarta/typescript-generator/pull/18,1
https://github.com/seata/seata/pull/583,7
https://github.com/seata/seata/pull/567,1
https://github.com/finos/waltz/pull/3995,1
https://github.com/JabRef/jabref/pull/1734,1
https://github.com/GoogleCloudPlatform/cloud-opensource-java/pull/310,2
https://github.com/Netflix/titus-control-plane/pull/522,3
https://github.com/apache/nifi/pull/489,4
https://github.com/Alluxio/alluxio/pull/995,2
https://github.com/kiegroup/jbpm/pull/391,1
https://github.com/GeoWebCache/geowebcache/pull/484,1
https://github.com/SonarSource/sonar-java/pull/379,1
https://github.com/apache/kafka/pull/3157,3
https://github.com/bugsnag/bugsnag-android/pull/790,4
https://github.com/ConsenSys/tessera/pull/821,1
https://github.com/enonic/xp/pull/1685,9
https://github.com/Netflix/titus-control-plane/pull/933,1
https://github.com/muzima/muzima-android/pull/157,1
https://github.com/firebase/FirebaseUI-Android/pull/1522,7
https://github.com/Catrobat/Paintroid/pull/28,1
https://github.com/urbanairship/java-library/pull/33,1
https://github.com/pinterest/secor/pull/33,3
https://github.com/openmrs/openmrs-core/pull/1444,1
https://github.com/vojtechhabarta/typescript-generator/pull/10,1
https://github.com/google/google-java-format/pull/182,1
https://github.com/molgenis/molgenis/pull/4419,9
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/2964,24
https://github.com/pentaho/pentaho-platform/pull/4203,1
https://github.com/census-instrumentation/opencensus-java/pull/739,1
https://github.com/Terracotta-OSS/terracotta-core/pull/254,1
https://github.com/openmrs/openmrs-contrib-android-client/pull/743,1
https://github.com/CESNET/perun/pull/1432,4
https://github.com/ISISComputingGroup/ibex_gui/pull/583,3
https://github.com/dropwizard/dropwizard/pull/3576,3
https://github.com/neo4j/neo4j-java-driver/pull/624,1
https://github.com/ConsenSys/tessera/pull/451,29
https://github.com/RestComm/Restcomm-Connect/pull/2771,1
https://github.com/apache/druid/pull/1304,3
https://github.com/docker-java/docker-java/pull/105,2
https://github.com/dropwizard/metrics/pull/188,1
https://github.com/geoserver/geoserver/pull/156,2
https://github.com/dhis2/dhis2-core/pull/579,1
https://github.com/dropwizard/dropwizard/pull/1083,1
https://github.com/enonic/xp/pull/1400,4
https://github.com/atlasapi/atlas-deer/pull/563,1
https://github.com/influxdata/influxdb-java/pull/693,1
https://github.com/resilience4j/resilience4j/pull/692,1
https://github.com/eclipse/rdf4j/pull/2279,1
https://github.com/pentaho/data-access/pull/1061,1
https://github.com/kiegroup/kie-wb-common/pull/280,1
https://github.com/project-sunbird/sunbird-learning-platform/pull/1194,7
https://github.com/k9mail/k-9/pull/992,1
https://github.com/spinnaker/kork/pull/122,1
https://github.com/eclipse/californium/pull/1308,1
https://github.com/elastic/apm-agent-java/pull/1078,1
https://github.com/Stratio/bdt/pull/336,1
https://github.com/aol/micro-server/pull/133,3
https://github.com/geoserver/geoserver/pull/359,1
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/10,1
https://github.com/line/armeria/pull/460,2
https://github.com/alissonwilker/fabriki-exercicios/pull/2852,2
https://github.com/apache/usergrid/pull/256,1
https://github.com/enonic/xp/pull/7779,1
https://github.com/apache/kafka/pull/6221,13
https://github.com/pentaho/mondrian/pull/508,1
https://github.com/apache/phoenix/pull/814,1
https://github.com/phenotips/phenotips/pull/2174,1
https://github.com/asakusafw/asakusafw/pull/818,1
https://github.com/unclebob/fitnesse/pull/239,1
https://github.com/RestComm/Restcomm-Connect/pull/2735,1
https://github.com/cdk/cdk/pull/49,5
https://github.com/k9mail/k-9/pull/2118,1
https://github.com/GoogleCloudPlatform/cloud-opensource-java/pull/704,1
https://github.com/atlasapi/atlas/pull/1159,1
https://github.com/confluentinc/ksql/pull/1745,8
https://github.com/pentaho/pentaho-kettle/pull/2145,1
https://github.com/apache/commons-lang/pull/33,1
https://github.com/apache/skywalking/pull/3578,2
https://github.com/firebase/firebase-android-sdk/pull/2038,3
https://github.com/OpenGamma/Strata/pull/82,1
https://github.com/k9mail/k-9/pull/2352,2
https://github.com/apache/beam/pull/1581,4
https://github.com/seata/seata/pull/2140,1
https://github.com/apache/druid/pull/4472,1
https://github.com/kiegroup/kie-wb-common/pull/363,1
https://github.com/jaegertracing/jaeger-client-java/pull/164,1
https://github.com/apache/servicecomb-java-chassis/pull/563,6
https://github.com/voyages-sncf-technologies/hesperides/pull/702,2
https://github.com/apache/beam/pull/1452,1
https://github.com/Activiti/Activiti/pull/584,1
https://github.com/apache/kafka/pull/2924,2
https://github.com/Alluxio/alluxio/pull/6882,1
https://github.com/apache/rocketmq/pull/230,2
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/3278,4
https://github.com/pentaho/pentaho-platform/pull/4159,1
https://github.com/OpenGamma/Strata/pull/117,2
https://github.com/enonic/xp/pull/3873,1
https://github.com/web3j/web3j/pull/494,2
https://github.com/Terracotta-OSS/terracotta-platform/pull/884,4
https://github.com/pinpoint-apm/pinpoint/pull/549,1
https://github.com/Netflix/hollow/pull/197,1
https://github.com/atlasapi/atlas-deer/pull/307,15
https://github.com/GoogleCloudPlatform/app-gradle-plugin/pull/95,1
https://github.com/k9mail/k-9/pull/1820,1
https://github.com/hibernate/hibernate-ogm/pull/192,4
https://github.com/line/armeria/pull/1569,1
https://github.com/radixdlt/radixdlt-java/pull/275,3
https://github.com/web3j/web3j/pull/302,1
https://github.com/facebook/rocksdb/pull/676,2
https://github.com/kiegroup/optaplanner-wb/pull/141,8
https://github.com/checkstyle/checkstyle/pull/4973,1
https://github.com/googleapis/gax-java/pull/530,1
https://github.com/OpenGamma/Strata/pull/2,4
https://github.com/obiba/mica2/pull/3974,1
https://github.com/kiegroup/droolsjbpm-integration/pull/1207,3
https://github.com/keycloak/keycloak/pull/912,1
https://github.com/uber/RIBs/pull/73,10
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/1569,1
https://github.com/project-sunbird/sunbird-lms-mw/pull/589,1
https://github.com/confluentinc/ksql/pull/2366,1
https://github.com/atlasapi/atlas/pull/690,3
https://github.com/apache/incubator-heron/pull/1460,1
https://github.com/Cognifide/bobcat/pull/15,1
https://github.com/debezium/debezium/pull/49,2
https://github.com/telstra/open-kilda/pull/3186,8
https://github.com/watson-developer-cloud/java-sdk/pull/728,1
https://github.com/hibernate/hibernate-ogm/pull/339,2
https://github.com/pentaho/pentaho-kettle/pull/1472,1
https://github.com/graknlabs/grakn/pull/1633,1
https://github.com/ow2-proactive/scheduling/pull/3381,1
https://github.com/enonic/xp/pull/6910,3
https://github.com/hcoles/pitest/pull/98,1
https://github.com/SmarterApp/RDW_Reporting/pull/2432,1
https://github.com/apache/shardingsphere/pull/1079,3
https://github.com/google/ExoPlayer/pull/503,2
https://github.com/exonum/exonum-java-binding/pull/250,2
https://github.com/flightstats/hub/pull/1150,1
https://github.com/ikasanEIP/ikasan/pull/29,2
https://github.com/linkedin/parseq/pull/229,1
https://github.com/cloudfoundry/uaa/pull/770,4
https://github.com/ow2-proactive/scheduling/pull/2412,1
https://github.com/soot-oss/soot/pull/1155,1
https://github.com/OpenGamma/Strata/pull/657,1
https://github.com/tomakehurst/wiremock/pull/1134,1
https://github.com/hcoles/pitest/pull/322,1
https://github.com/pentaho/pentaho-platform-plugin-reporting/pull/374,4
https://github.com/resilience4j/resilience4j/pull/26,2
https://github.com/checkstyle/checkstyle/pull/458,1
https://github.com/enonic/xp/pull/1974,1
https://github.com/knowm/XChange/pull/3271,14
https://github.com/pentaho/pentaho-platform/pull/2487,2
https://github.com/GoogleContainerTools/jib/pull/2151,1
https://github.com/palantir/atlasdb/pull/1506,1
https://github.com/Nike-Inc/cerberus/pull/177,7
https://github.com/jenkinsci/pipeline-maven-plugin/pull/58,2
https://github.com/apache/zeppelin/pull/1049,1
https://github.com/apache/activemq/pull/548,3
https://github.com/palantir/atlasdb/pull/2617,1
https://github.com/spring-projects/spring-boot/pull/19528,3
https://github.com/apache/druid/pull/2086,2
https://github.com/checkstyle/checkstyle/pull/4751,1
https://github.com/telstra/open-kilda/pull/3508,11
https://github.com/jchambers/pushy/pull/85,3
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/740,5
https://github.com/quarkusio/quarkus/pull/8095,1
https://github.com/samtools/htsjdk/pull/247,1
https://github.com/neo4j-contrib/neo4j-apoc-procedures/pull/983,1
https://github.com/UNC-Libraries/Carolina-Digital-Repository/pull/99,3
https://github.com/eclipse/jnosql-communication-driver/pull/155,2
https://github.com/OpenGamma/Strata/pull/45,2
https://github.com/project-sunbird/sunbird-lms-mw/pull/621,21
https://github.com/JabRef/jabref/pull/1200,1
https://github.com/enonic/xp/pull/6939,4
https://github.com/kiegroup/jbpm/pull/937,1
https://github.com/microsoft/spring-cloud-azure/pull/680,20
https://github.com/elastic/apm-agent-java/pull/261,2
https://github.com/hcoles/pitest/pull/624,1
https://github.com/spring-projects/spring-boot/pull/9258,1
https://github.com/atlasapi/atlas-deer/pull/23,9
https://github.com/OpenGamma/Strata/pull/2157,1
https://github.com/Graylog2/graylog2-server/pull/3108,3
https://github.com/OpenGamma/Strata/pull/1953,1
https://github.com/geoserver/geoserver/pull/462,1
https://github.com/geoserver/geoserver/pull/335,3
https://github.com/SonarSource/sonar-java/pull/2856,2
https://github.com/ninjaframework/ninja/pull/573,1
https://github.com/apache/logging-log4j2/pull/140,1
https://github.com/TheAlgorithms/Java/pull/1429,7
https://github.com/pentaho/pentaho-kettle/pull/1535,1
https://github.com/eclipse/rdf4j/pull/1950,6
https://github.com/pentaho/pdi-dataservice-plugin/pull/139,2
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/1998,10
https://github.com/apache/druid/pull/5149,11
https://github.com/telstra/open-kilda/pull/3613,3
https://github.com/enonic/xp/pull/3925,4
https://github.com/grpc/grpc-java/pull/1998,1
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/247,1
https://github.com/flightstats/hub/pull/488,1
https://github.com/strimzi/strimzi-kafka-operator/pull/681,4
https://github.com/TestFX/TestFX/pull/163,1
https://github.com/palantir/conjure-java-runtime/pull/219,1
https://github.com/microsoft/ApplicationInsights-Java/pull/143,1
https://github.com/SonarSource/sonar-java/pull/427,1
https://github.com/influxdata/influxdb-java/pull/319,1
https://github.com/getodk/collect/pull/1078,2
https://github.com/confluentinc/ksql/pull/2724,3
https://github.com/Backblaze/b2-sdk-java/pull/36,1
https://github.com/apache/bookkeeper/pull/2032,1
https://github.com/palantir/atlasdb/pull/4702,1
https://github.com/pentaho/modeler/pull/217,1
https://github.com/grpc/grpc-java/pull/3915,1
https://github.com/JMRI/JMRI/pull/977,2
https://github.com/apache/kafka/pull/3204,1
https://github.com/pentaho/pentaho-kettle/pull/1528,1
https://github.com/alissonwilker/fabriki-exercicios/pull/3318,1
https://github.com/ORCID/ORCID-Source/pull/4216,2
https://github.com/Graylog2/graylog2-server/pull/4269,1
https://github.com/vert-x3/vertx-auth/pull/14,1
https://github.com/enonic/xp/pull/3564,1
https://github.com/knowm/XChange/pull/3282,2
https://github.com/apache/beam/pull/99,2
https://github.com/CorfuDB/CorfuDB/pull/112,5
https://github.com/biojava/biojava/pull/118,1
https://github.com/vert-x3/vertx-auth/pull/394,3
https://github.com/telstra/open-kilda/pull/2217,5
https://github.com/PegaSysEng/pantheon/pull/15,1
https://github.com/apache/kafka/pull/1418,1
https://github.com/molgenis/molgenis/pull/224,5
https://github.com/pentaho/data-access/pull/635,1
https://github.com/microsoft/appcenter-sdk-android/pull/1056,2
https://github.com/apache/geode-examples/pull/60,1
https://github.com/apache/camel/pull/98,1
https://github.com/CESNET/perun/pull/2930,1
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/1725,1
https://github.com/apache/skywalking/pull/5694,3
https://github.com/spring-projects/spring-retry/pull/160,1
https://github.com/pentaho/pentaho-platform/pull/1885,1
https://github.com/linkedin/ambry/pull/497,4
https://github.com/azkaban/azkaban/pull/1937,1
https://github.com/neo4j-contrib/neo4j-apoc-procedures/pull/1475,1
https://github.com/Alluxio/alluxio/pull/2076,1
https://github.com/nuxeo/nuxeo/pull/1225,1
https://github.com/aerogear/aerogear-unifiedpush-server/pull/108,6
https://github.com/graknlabs/grakn/pull/1594,5
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/3185,2
https://github.com/apache/zeppelin/pull/1877,1
https://github.com/pinpoint-apm/pinpoint/pull/2420,4
https://github.com/hibernate/hibernate-validator/pull/387,1
https://github.com/palantir/conjure-java-runtime/pull/1137,1
https://github.com/SonarSource/sonar-java/pull/117,1
https://github.com/line/armeria/pull/2729,1
https://github.com/linkedin/dr-elephant/pull/67,2
https://github.com/palantir/atlasdb/pull/1558,1
https://github.com/camel-tooling/camel-idea-plugin/pull/271,1
https://github.com/Graylog2/graylog2-server/pull/1160,2
https://github.com/project-sunbird/sunbird-lms-mw/pull/315,1
https://github.com/infinispan/infinispan/pull/2361,1
https://github.com/pentaho/pentaho-s3-vfs/pull/61,1
https://github.com/GoogleCloudPlatform/appengine-plugins-core/pull/605,1
https://github.com/dropwizard/metrics/pull/1323,1
https://github.com/OpenGamma/Strata/pull/2074,1
https://github.com/apache/beam/pull/487,4
https://github.com/fluttercommunity/flutter_webview_plugin/pull/699,1
https://github.com/google/auto/pull/15,2
https://github.com/docker-java/docker-java/pull/844,1
https://github.com/apache/beam/pull/627,1
https://github.com/aerogear/aerogear-unifiedpush-server/pull/839,2
https://github.com/json-path/JsonPath/pull/12,1
https://github.com/square/moshi/pull/434,3
https://github.com/eXist-db/exist/pull/1426,3
https://github.com/molgenis/molgenis/pull/327,2
https://github.com/flightstats/hub/pull/7,3
https://github.com/yahoo/athenz/pull/965,1
https://github.com/googleapis/gax-java/pull/444,3
https://github.com/enonic/xp/pull/1658,1
https://github.com/craftercms/engine/pull/38,1
https://github.com/apache/druid/pull/1417,3
https://github.com/getodk/collect/pull/3464,1
https://github.com/iot-dsa-v2/sdk-dslink-java-v2/pull/83,1
https://github.com/Terracotta-OSS/terracotta-platform/pull/899,3
https://github.com/micrometer-metrics/micrometer/pull/2221,1
https://github.com/Adobe-Consulting-Services/acs-aem-commons/pull/1196,1
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/2702,2
https://github.com/alissonwilker/fabriki-exercicios/pull/1732,1
https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/207,2
https://github.com/Alluxio/alluxio/pull/5753,1
https://github.com/alissonwilker/fabriki-exercicios/pull/1244,5
https://github.com/square/okhttp/pull/498,1
https://github.com/jenkinsci/email-ext-plugin/pull/109,2
https://github.com/CorfuDB/CorfuDB/pull/2321,5
https://github.com/pentaho/pentaho-platform/pull/3298,7
https://github.com/debezium/debezium/pull/1817,1
https://github.com/kiegroup/jbpm/pull/1251,1
https://github.com/eclipse-archived/smarthome/pull/490,1
https://github.com/palantir/conjure-java-runtime/pull/472,3
https://github.com/CESNET/perun/pull/123,1
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/251,2
https://github.com/mulesoft/mule-extensions-api/pull/645,1
https://github.com/ISISComputingGroup/ibex_gui/pull/349,7
https://github.com/pinpoint-apm/pinpoint/pull/4686,4
https://github.com/pinpoint-apm/pinpoint/pull/2412,2
https://github.com/googleapis/google-http-java-client/pull/757,1
https://github.com/microsoft/spring-cloud-azure/pull/419,2
https://github.com/rsksmart/rskj/pull/165,1
https://github.com/AzureAD/microsoft-authentication-library-for-android/pull/14,6
https://github.com/pentaho/pentaho-kettle/pull/1568,1
https://github.com/hmcts/ethos-repl-docmosis-service/pull/466,1
https://github.com/mapbox/mapbox-java/pull/689,1
https://github.com/AzureAD/microsoft-authentication-library-for-android/pull/707,1
https://github.com/hazelcast/hazelcast/pull/2671,1
https://github.com/google/ExoPlayer/pull/3425,1
https://github.com/pinpoint-apm/pinpoint/pull/3723,5
https://github.com/grpc/grpc-java/pull/4527,1
https://github.com/querydsl/querydsl/pull/1388,1
https://github.com/yahoo/athenz/pull/1129,4
https://github.com/ShifuML/shifu/pull/340,1
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/2489,4
https://github.com/yahoo/athenz/pull/1062,2
https://github.com/pentaho/pentaho-osgi-bundles/pull/253,8
https://github.com/jenkinsci/credentials-plugin/pull/63,1
https://github.com/STAMP-project/dspot/pull/12,1
https://github.com/UNC-Libraries/Carolina-Digital-Repository/pull/630,4
https://github.com/aws/aws-sdk-java/pull/656,1
https://github.com/facebook/stetho/pull/4,1
https://github.com/Stratio/bdt/pull/10,1
https://github.com/alissonwilker/fabriki-exercicios/pull/1737,1
https://github.com/MovingBlocks/Terasology/pull/2728,1
https://github.com/apache/calcite/pull/1226,1
https://github.com/SonarSource/sonarqube/pull/21,2
https://github.com/enonic/xp/pull/6266,1
https://github.com/apache/activemq/pull/254,1
https://github.com/eXist-db/exist/pull/399,1
https://github.com/Texera/texera/pull/358,2
https://github.com/apache/beam/pull/2118,1
https://github.com/pentaho/pentaho-data-refinery/pull/13,1
https://github.com/quarkusio/quarkus/pull/10394,1
https://github.com/STAMP-project/dspot/pull/224,2
https://github.com/Alluxio/alluxio/pull/7217,4
https://github.com/eXist-db/exist/pull/1369,1
https://github.com/SonarSource/sonar-scanner-jenkins/pull/19,4
https://github.com/nuxeo/nuxeo/pull/2432,2
https://github.com/debezium/debezium/pull/270,1
https://github.com/google/closure-compiler/pull/547,1
https://github.com/google/ExoPlayer/pull/2245,1
https://github.com/SmarterApp/RDW_Reporting/pull/934,2
https://github.com/ORCID/ORCID-Source/pull/2515,6
https://github.com/iBotPeaches/Apktool/pull/1008,1
https://github.com/lob/lob-java/pull/22,1
https://github.com/pinpoint-apm/pinpoint/pull/6926,1
https://github.com/apache/kafka/pull/5974,1
https://github.com/dropwizard/dropwizard/pull/1276,2
https://github.com/folio-org/okapi/pull/882,1
https://github.com/kiegroup/kie-wb-common/pull/65,2
https://github.com/telstra/open-kilda/pull/1974,1
https://github.com/molgenis/molgenis/pull/1526,1
https://github.com/neo4j/neo4j-java-driver/pull/430,2
https://github.com/Nike-Inc/cerberus/pull/211,1
https://github.com/enonic/xp/pull/5936,1
https://github.com/freenet/fred/pull/579,1
https://github.com/CorfuDB/CorfuDB/pull/2536,1
https://github.com/broadinstitute/picard/pull/1231,1
https://github.com/OpenGamma/Strata/pull/748,2
https://github.com/grpc/grpc-java/pull/3432,3
https://github.com/microsoft/ApplicationInsights-Java/pull/269,1
https://github.com/nordic-institute/X-Road/pull/509,2
https://github.com/apache/commons-lang/pull/16,1
https://github.com/SonarSource/sonar-java/pull/788,8
https://github.com/PegaSysEng/pantheon/pull/168,9
https://github.com/kickstarter/android-oss/pull/533,2
https://github.com/mapfish/mapfish-print/pull/135,1
https://github.com/pinterest/secor/pull/480,1
https://github.com/apache/druid/pull/711,1
https://github.com/resilience4j/resilience4j/pull/569,1
https://github.com/PegaSysEng/pantheon/pull/1597,3
https://github.com/terasolunaorg/terasoluna-tourreservation/pull/13,1
https://github.com/apache/camel/pull/1424,1
https://github.com/eclipse-vertx/vert.x/pull/3535,1
https://github.com/spring-projects/spring-data-neo4j/pull/2,2
https://github.com/ConsenSys/tessera/pull/418,1
https://github.com/jenkinsci/ec2-plugin/pull/64,2
https://github.com/ISISComputingGroup/ibex_gui/pull/342,5
https://github.com/ankidroid/Anki-Android/pull/5996,1
https://github.com/SpigotMC/BungeeCord/pull/563,1
https://github.com/enonic/xp/pull/6963,3
https://github.com/mapbox/mapbox-java/pull/1197,1
https://github.com/OpenGamma/Strata/pull/1792,1
https://github.com/basis-technology-corp/annotated-data-model/pull/1,3
https://github.com/GoogleCloudPlatform/cloud-opensource-java/pull/640,8
https://github.com/MovingBlocks/Terasology/pull/697,1
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/168,1
https://github.com/querydsl/querydsl/pull/1754,1
https://github.com/spring-cloud/spring-cloud-kubernetes/pull/512,1
https://github.com/togglz/togglz/pull/201,1
https://github.com/entando/entando-components/pull/659,2
https://github.com/apache/zeppelin/pull/2900,1
https://github.com/arangodb/arangodb-java-driver/pull/225,2
https://github.com/pentaho/modeler/pull/159,1
https://github.com/atlasapi/atlas-deer/pull/584,1
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/1103,1
https://github.com/square/javapoet/pull/657,1
https://github.com/OpenGamma/Strata/pull/1608,1
https://github.com/Talend/tdi-studio-se/pull/1362,1
https://github.com/protocolbuffers/protobuf/pull/4387,7
https://github.com/molgenis/molgenis/pull/803,5
https://github.com/spring-projects/spring-data-couchbase/pull/255,1
https://github.com/arquillian/arquillian-cube/pull/670,1
https://github.com/querydsl/querydsl/pull/2657,7
https://github.com/pentaho/pentaho-kettle/pull/627,1
https://github.com/Alluxio/alluxio/pull/4354,1
https://github.com/micrometer-metrics/micrometer/pull/1173,7
https://github.com/graknlabs/grakn/pull/179,8
https://github.com/eclipse-archived/smarthome/pull/4455,2
https://github.com/Texera/texera/pull/477,1
https://github.com/line/armeria/pull/1192,6
https://github.com/linkedin/ambry/pull/137,11
https://github.com/imglib/imglib2/pull/143,1
https://github.com/SpigotMC/BungeeCord/pull/2752,1
https://github.com/apache/geode-examples/pull/12,1
https://github.com/STAMP-project/dspot/pull/833,1
https://github.com/graknlabs/grakn/pull/162,2
https://github.com/GeoWebCache/geowebcache/pull/569,1
https://github.com/SonarSource/sonar-java/pull/1807,1
https://github.com/ninjaframework/ninja/pull/174,1
https://github.com/devonfw/cobigen/pull/717,1
https://github.com/openmrs/openmrs-core/pull/352,1
https://github.com/entando/entando-core/pull/289,1
https://github.com/pinpoint-apm/pinpoint/pull/2676,2
https://github.com/yahoo/athenz/pull/296,1
https://github.com/apache/druid/pull/2096,2
https://github.com/apache/druid/pull/898,9
https://github.com/enonic/xp/pull/2616,1
https://github.com/pinpoint-apm/pinpoint/pull/2118,4
https://github.com/samtools/htsjdk/pull/734,1
https://github.com/uber/tchannel-java/pull/212,1
https://github.com/seata/seata/pull/1796,1
https://github.com/pentaho/pentaho-platform/pull/4620,4
https://github.com/Backblaze/b2-sdk-java/pull/102,2
https://github.com/flightstats/hub/pull/644,2
https://github.com/apache/commons-lang/pull/141,1
https://github.com/pentaho/pentaho-kettle/pull/850,1
https://github.com/cdk/cdk/pull/96,1
https://github.com/telstra/open-kilda/pull/1730,1
https://github.com/geoserver/geoserver/pull/3014,1
https://github.com/geoserver/geoserver/pull/948,1
https://github.com/OpenGamma/Strata/pull/325,10
https://github.com/molgenis/molgenis/pull/2526,1
https://github.com/cdapio/cdap/pull/176,2
https://github.com/enonic/xp/pull/2191,13
https://github.com/Adobe-Consulting-Services/acs-aem-commons/pull/861,2
https://github.com/pentaho/pentaho-kettle/pull/1902,1
https://github.com/UNC-Libraries/Carolina-Digital-Repository/pull/886,1
https://github.com/wildfly-extras/wildfly-camel/pull/1017,1
https://github.com/real-logic/simple-binary-encoding/pull/207,1
https://github.com/Graylog2/graylog2-server/pull/2961,2
https://github.com/allegro/hermes/pull/110,1
https://github.com/eclipse/eclipse-collections/pull/918,1
https://github.com/castorini/anserini/pull/177,1
https://github.com/reposense/RepoSense/pull/743,1
https://github.com/wso2/andes/pull/6,2
https://github.com/confluentinc/ksql/pull/5042,4
https://github.com/enonic/xp/pull/3205,1
https://github.com/microsoft/ApplicationInsights-Java/pull/241,4
https://github.com/dstl/baleen/pull/47,2
https://github.com/alissonwilker/fabriki-exercicios/pull/3440,2
https://github.com/ConsenSys/tessera/pull/58,9
https://github.com/vaadin/vaadin-ordered-layout-flow/pull/97,1
https://github.com/immutables/immutables/pull/1053,1
https://github.com/pentaho/data-access/pull/677,1
https://github.com/ORCID/ORCID-Source/pull/192,1
https://github.com/spinnaker/kork/pull/67,2
https://github.com/quarkusio/quarkus/pull/12385,1
https://github.com/dhis2/dhis2-core/pull/3300,2
https://github.com/dropwizard/metrics/pull/1352,1
https://github.com/hmcts/idam-web-public/pull/254,1
https://github.com/hibernate/hibernate-validator/pull/109,1
https://github.com/grpc/grpc-java/pull/2786,1
https://github.com/tmobile/pacbot/pull/223,1
https://github.com/jenkinsci/ec2-plugin/pull/254,3
https://github.com/apache/druid/pull/4900,1
https://github.com/hibernate/hibernate-ogm/pull/690,1
https://github.com/apache/storm/pull/2806,1
https://github.com/dhis2/dhis2-core/pull/173,1
https://github.com/networknt/light-4j/pull/432,1
https://github.com/liquibase/liquibase/pull/411,2
https://github.com/geoserver/geoserver/pull/3988,1
https://github.com/bitstadium/HockeySDK-Android/pull/325,3
https://github.com/soot-oss/soot/pull/1428,1
https://github.com/pentaho/data-access/pull/709,1
https://github.com/vaadin/vaadin-grid-flow/pull/1063,2
https://github.com/Graylog2/graylog2-server/pull/1981,1
https://github.com/oskariorg/oskari-server/pull/461,1
https://github.com/hmcts/sscs-track-your-appeal-notifications/pull/695,1
https://github.com/pinpoint-apm/pinpoint/pull/3539,1
https://github.com/oshi/oshi/pull/1165,1
https://github.com/debezium/debezium/pull/48,1
https://github.com/grpc/grpc-java/pull/7153,2
https://github.com/ShifuML/shifu/pull/623,2
https://github.com/linkedin/ambry/pull/1126,7
https://github.com/proofpoint/platform/pull/675,2
https://github.com/linkedin/ambry/pull/818,1
https://github.com/pinpoint-apm/pinpoint/pull/243,1
https://github.com/kiegroup/drools-wb/pull/724,8
https://github.com/datastax/java-driver/pull/1277,1
https://github.com/OpenGamma/Strata/pull/1104,1
https://github.com/Alfresco/alfresco-repository/pull/940,2
https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/369,2
https://github.com/zxing/zxing/pull/242,1
https://github.com/mybatis/spring/pull/65,7
https://github.com/bguerout/jongo/pull/287,7
https://github.com/openmrs/openmrs-core/pull/1674,1
https://github.com/OpenGamma/Strata/pull/132,3
https://github.com/molgenis/molgenis/pull/314,1
https://github.com/jaegertracing/jaeger-client-java/pull/54,14
https://github.com/wso2/carbon-identity-framework/pull/3023,1
https://github.com/GoogleCloudPlatform/cloud-opensource-java/pull/484,1
https://github.com/SonarSource/sonar-java/pull/2917,1
https://github.com/geoserver/geoserver/pull/570,1
https://github.com/telstra/open-kilda/pull/2916,2
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/3486,4
https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/548,1
https://github.com/Terracotta-OSS/terracotta-core/pull/1108,8
https://github.com/craftercms/engine/pull/207,1
https://github.com/pinpoint-apm/pinpoint/pull/1212,1
https://github.com/telstra/open-kilda/pull/1201,2
https://github.com/thelinmichael/spotify-web-api-java/pull/165,2
https://github.com/ikasanEIP/ikasan/pull/164,2
https://github.com/FortnoxAB/reactive-wizard/pull/26,1
https://github.com/konik-io/konik/pull/24,2
https://github.com/linkedin/ambry/pull/1680,1
https://github.com/ibissource/iaf/pull/136,1
https://github.com/craftercms/commons/pull/246,1
https://github.com/spring-projects/spring-data-mongodb/pull/842,1
https://github.com/vert-x3/vertx-mongo-client/pull/226,5
https://github.com/apache/druid/pull/5081,11
https://github.com/ConsenSys/tessera/pull/346,2
https://github.com/azkaban/azkaban/pull/2504,2
https://github.com/spinnaker/kayenta/pull/559,1
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/3376,2
https://github.com/k9mail/k-9/pull/1282,1
https://github.com/apache/kafka/pull/5215,1
https://github.com/openmrs/openmrs-module-emrapi/pull/50,2
https://github.com/GoogleCloudPlatform/cloud-vision/pull/12,1
